"id","url","title","content_status","last_error","attempts","next_attempt_at"
"291","https://www.androidpolice.com/video/galaxy-z-fold-8-ultra-vs-honor-magic-v6-is-complicated-video/","Galaxy Z Fold 8 Ultra Vs. Honor Magic V6 is complicated. [Video]","unavailable","insufficient_text","4","2026-09-15 05:27:31.735615+00"
"296","https://appleinsider.com/articles/26/09/14/amazon-slashes-m5-macbook-air-to-1199-30-day-low-price?utm_source=rss","Amazon slashes M5 MacBook Air to $1,199, 30-day low price","unavailable","http_403","4","2026-09-15 05:30:51.90422+00"
"297","https://appleinsider.com/articles/26/09/13/sunday-reboot-apple-events-static-structure-and-ternus-exists?utm_source=rss","Sunday Reboot: Apple Event's static structure and Ternus exists","unavailable","http_403","4","2026-09-15 05:31:09.50167+00"
"298","https://appleinsider.com/articles/26/09/13/macos-tahoe-264-update-stops-you-from-copying-your-login-keychain?utm_source=rss","macOS Tahoe 26.4 update stops you from copying your login Keychain","unavailable","http_403","4","2026-09-15 05:31:29.141763+00"
"299","https://appleinsider.com/articles/26/09/13/apple-store-genius-bar-pickup-counter-revamp-effort-accelerating?utm_source=rss","Apple Store Genius Bar & pickup counter revamp effort accelerating","unavailable","http_403","4","2026-09-15 05:31:47.221707+00"
"300","https://appleinsider.com/articles/26/09/13/apple-intelligence-could-be-the-key-to-cram-face-id-into-future-iphone-duo?utm_source=rss","Apple Intelligence could be the key to cram Face ID into future iPhone Duo","unavailable","http_403","4","2026-09-15 05:32:05.081364+00"
"301","https://appleinsider.com/articles/26/09/13/new-apple-tv-with-siri-ai-could-launch-at-any-time-in-the-fall?utm_source=rss","New Apple TV with Siri AI could launch at any time in the fall","unavailable","http_403","4","2026-09-15 05:32:22.543519+00"
"302","https://appleinsider.com/articles/26/09/13/microsoft-windows-11-and-office-for-mac-deals-plunge-to-as-low-as-997?utm_source=rss","Microsoft Windows 11 and Office for Mac deals plunge to as low as $9.97","unavailable","http_403","4","2026-09-15 05:32:41.275873+00"
"303","https://appleinsider.com/inside/iphone-18/vs/iphone-18-pro-vs-iphone-17-pro-flagships-compared?utm_source=rss","iPhone 18 Pro vs iPhone 17 Pro: Flagships, compared","unavailable","http_403","4","2026-09-15 05:32:59.148845+00"
"304","https://appleinsider.com/articles/26/09/12/iphone-18-pro-pre-orders-off-to-a-surprisingly-slow-start?utm_source=rss","iPhone 18 Pro pre-orders off to a surprisingly slow start","unavailable","http_403","4","2026-09-15 05:33:17.468653+00"
"305","https://appleinsider.com/articles/26/09/12/save-up-to-1200-on-apples-iphone-18-pro-iphone-18-pro-max?utm_source=rss","Save up to $1,200 on Apple's iPhone 18 Pro & iPhone 18 Pro Max","unavailable","http_403","4","2026-09-15 05:33:35.539183+00"
"306","https://appleinsider.com/articles/26/09/09/your-iphone-17-pro-case-will-work-on-an-iphone-18-pro?utm_source=rss","Your iPhone 17 Pro case will work on an iPhone 18 Pro","unavailable","http_403","4","2026-09-15 05:33:52.867536+00"
"307","https://appleinsider.com/articles/26/09/10/hands-on-why-did-iphone-duo-have-to-be-this-good?utm_source=rss","Hands on: Why did iPhone Duo have to be this good?","unavailable","http_403","4","2026-09-15 05:34:12.392015+00"
"308","https://appleinsider.com/articles/26/09/12/preorders-for-the-iphone-18-pro-and-iphone-18-pro-max-are-now-live?utm_source=rss","Preorders for the iPhone 18 Pro and iPhone 18 Pro Max are now live","unavailable","http_403","4","2026-09-15 05:34:30.89878+00"
"309","https://appleinsider.com/articles/26/09/12/apple-store-goes-down-as-iphone-18-pro-preorders-loom?utm_source=rss","Apple Store goes down as iPhone 18 Pro preorders loom","unavailable","http_403","4","2026-09-15 05:34:51.938737+00"
"310","https://appleinsider.com/articles/26/09/11/new-standalone-roblox-games-will-spread-safety-risks-beyond-the-main-app?utm_source=rss","New standalone Roblox games will spread safety risks beyond the main app","unavailable","http_403","4","2026-09-15 05:35:11.287218+00"
"311","https://appleinsider.com/inside/iphone-18/best/best-iphone-18-pro-cases-you-can-buy-now?utm_source=rss","These are the best iPhone 18 Pro cases you can buy now","unavailable","http_403","4","2026-09-15 05:35:31.681652+00"
"312","https://appleinsider.com/inside/iphone-18/vs/iphone-18-pro-vs-iphone-15-pro-three-year-upgrade?utm_source=rss","iPhone 18 Pro vs iPhone 15 Pro: Three-year upgrade","unavailable","http_403","4","2026-09-15 05:35:50.676622+00"
"313","https://appleinsider.com/articles/26/09/11/tim-cooks-cameo-in-the-iphone-duo-launch-was-pure-television-drama?utm_source=rss","Tim Cook's cameo in the iPhone Duo launch was pure television drama","unavailable","http_403","4","2026-09-15 05:36:07.49214+00"
"314","https://appleinsider.com/articles/26/09/11/apple-watch-heart-rate-accuracy-vs-rivals-devil-is-in-the-details?utm_source=rss","Apple Watch heart rate accuracy vs. rivals: devil is in the details","unavailable","http_403","4","2026-09-15 05:36:24.585417+00"
"315","https://appleinsider.com/articles/26/09/11/before-you-use-apple-upgrade-for-iphone-18-pro-unlock-your-credit?utm_source=rss","Before you use Apple Upgrade for iPhone 18 Pro, unlock your credit","unavailable","http_403","4","2026-09-15 05:36:41.419485+00"
"316","https://appleinsider.com/articles/26/09/11/save-600-on-apples-m5-max-14-inch-macbook-pro-at-amazon?utm_source=rss","Save $600 on Apple's M5 Max 14-inch MacBook Pro at Amazon","unavailable","http_403","4","2026-09-15 05:36:59.069783+00"
"317","https://appleinsider.com/articles/26/09/09/spigen-built-protection-to-match-apples-premium-iphone-18-pro-iphone-duo?utm_source=rss","Spigen built protection to match Apple's premium iPhone 18 Pro & iPhone Duo","unavailable","http_403","4","2026-09-15 05:37:15.455588+00"
"318","https://appleinsider.com/inside/iphone-18/tips/you-should-prepare-for-your-iphone-18-pro-pre-order-right-now?utm_source=rss","You should prepare for your iPhone 18 Pro pre-order right now","unavailable","http_403","4","2026-09-15 05:37:32.474568+00"
"319","https://appleinsider.com/articles/26/09/11/iphone-18-pro-iphone-duo-more-what-appleinsider-thinks-about-surprise-and-shine?utm_source=rss","iPhone 18 Pro, iPhone Duo, more: What AppleInsider thinks about 'Surprise and Shine'","unavailable","http_403","4","2026-09-15 05:37:50.710664+00"
"320","https://appleinsider.com/articles/26/09/11/iphone-duo-design-magsafe-problems-on-the-appleinsider-podcast?utm_source=rss","iPhone Duo design & MagSafe problems on the AppleInsider Podcast","unavailable","http_403","4","2026-09-15 05:38:07.57174+00"
"321","https://appleinsider.com/inside/ios-27/tips/visual-intelligence-on-ios-and-macos-using-apples-image-based-ai-feature?utm_source=rss","Inside Visual Intelligence on iOS and macOS: Using Apple's best AI feature","unavailable","http_403","4","2026-09-15 05:38:25.536403+00"
"322","https://appleinsider.com/articles/26/09/11/samsung-holds-apple-to-250-per-iphone-duo-display-in-three-year-deal?utm_source=rss","Samsung holds Apple to $250 per iPhone Duo display in three-year deal","unavailable","http_403","4","2026-09-15 05:38:41.437841+00"
"323","https://appleinsider.com/articles/26/09/11/ternus-and-joswiak-talk-about-designing-the-iphone-duo-in-secret?utm_source=rss","Ternus and Joswiak talk about designing the iPhone Duo in secret","unavailable","http_403","4","2026-09-15 05:38:58.69419+00"
"324","https://appleinsider.com/inside/app-store/tips/how-to-save-on-annual-apple-app-store-subscriptions-with-a-catch?utm_source=rss","How to save on annual Apple App Store subscriptions, with a catch","unavailable","http_403","4","2026-09-15 05:39:16.849344+00"
"325","https://appleinsider.com/articles/26/09/11/new-mexico-representatives-ask-apple-to-not-rename-state-to-new-america?utm_source=rss","New Mexico representatives ask Apple to not rename state to 'New America'","unavailable","http_403","4","2026-09-15 05:39:35.382233+00"
"326","https://appleinsider.com/articles/26/05/08/denon-home-series-speakers-review-siri-smarts-with-superior-sound?utm_source=rss","Denon Home series speakers review: Siri smarts with superior sound","unavailable","http_403","4","2026-09-15 05:39:53.927982+00"
"327","https://appleinsider.com/articles/26/09/10/no-you-wont-be-able-to-play-two-videos-at-once-on-iphone-duo?utm_source=rss","No, you won't be able to play two videos at once on iPhone Duo","unavailable","http_403","4","2026-09-15 05:40:11.593379+00"
"328","https://appleinsider.com/articles/26/09/10/apple-health-quest-team-up-for-119-blood-panel?utm_source=rss","Apple Health & Quest team up for $119 blood panel","unavailable","http_403","4","2026-09-15 05:40:12.606011+00"
"329","https://appleinsider.com/inside/iphone-18/vs/decision-time-iphone-duo-vs-iphone-18-pro-ipad-mini?utm_source=rss","Decision time: iPhone Duo vs iPhone 18 Pro & iPad mini","unavailable","http_403","4","2026-09-15 05:40:27.154949+00"
"330","https://appleinsider.com/articles/26/09/10/iphone-duo-wont-work-with-every-magsafe-accessory?utm_source=rss","iPhone Duo won't work with every MagSafe accessory, and that's okay","unavailable","http_403","4","2026-09-15 05:40:30.630273+00"
"331","https://appleinsider.com/articles/26/09/10/amazon-offers-first-apple-watch-series-12-preorder-discounts?utm_source=rss","Amazon offers first Apple Watch Series 12 preorder discounts","unavailable","http_403","4","2026-09-15 05:40:43.454527+00"
"332","https://appleinsider.com/inside/apple-services/vs/applecare-one-family-vs-individual-which-plan-makes-more-sense?utm_source=rss","AppleCare One Family vs. Individual: which plan makes more sense?","unavailable","http_403","4","2026-09-15 05:40:48.46564+00"
"333","https://appleinsider.com/inside/iphone-18/vs/iphone-18-pro-vs-iphone-duo-apples-new-models-compared?utm_source=rss","iPhone 18 Pro vs iPhone Duo: Apple's new models, compared","unavailable","http_403","4","2026-09-15 05:40:59.392992+00"
"334","https://appleinsider.com/articles/26/09/10/siri-ai-is-so-close-to-being-useful-and-iphone-duos-a20-pro-could-be-the-secret-sauce?utm_source=rss","Siri AI is so close to being useful, and iPhone Duo's A20 Pro could be the secret sauce","unavailable","http_403","4","2026-09-15 05:41:06.108269+00"
"335","https://appleinsider.com/articles/26/09/10/apple-is-laying-groundwork-for-ads-in-visual-intelligence?utm_source=rss","Apple is laying groundwork for ads in Visual Intelligence","unavailable","http_403","4","2026-09-15 05:41:16.006563+00"
"336","https://appleinsider.com/articles/26/09/10/why-your-iphone-duo-will-inevitably-develop-a-screen-crease?utm_source=rss","Why your iPhone Duo will inevitably develop a screen crease","unavailable","http_403","4","2026-09-15 05:41:23.778516+00"
"337","https://appleinsider.com/articles/26/09/10/iphone-duo-is-typical-apple---never-first-usually-best?utm_source=rss","iPhone Duo is typical Apple - never first, usually best","unavailable","http_403","4","2026-09-15 05:41:32.191444+00"
"338","https://appleinsider.com/articles/26/09/10/youll-feel-the-speed-improvement-in-iphone-18-pro-if-these-benchmarks-are-legit?utm_source=rss","You'll feel the speed improvement in iPhone 18 Pro, if these benchmarks are legit","unavailable","http_403","4","2026-09-15 05:41:41.261089+00"
"339","https://appleinsider.com/articles/26/09/10/hands-on-iphone-18-pro-is-all-about-the-cameras?utm_source=rss","Hands on: iPhone 18 Pro is all about the cameras","unavailable","http_403","4","2026-09-15 05:41:48.6462+00"
"340","https://appleinsider.com/articles/26/09/10/iphone-duo-supports-apple-pencil-with-usb-c-on-both-displays?utm_source=rss","iPhone Duo supports Apple Pencil with USB-C on both displays","unavailable","http_403","4","2026-09-15 05:41:55.242881+00"
"341","https://appleinsider.com/articles/26/09/09/iphone-duo-vs-samsung-galaxy-z-fold8-ultra-foldabes-compared?utm_source=rss","iPhone Duo vs Samsung Galaxy Z Fold8 Ultra: Foldables compared","unavailable","http_403","4","2026-09-15 05:41:57.788195+00"
"342","https://appleinsider.com/articles/26/09/09/how-iphone-duo-compares-in-size-to-the-iphone-18-pro-in-the-wild?utm_source=rss","How iPhone Duo compares in size to the iPhone 18 Pro in the wild","unavailable","http_403","4","2026-09-15 05:42:04.160028+00"
"343","https://appleinsider.com/articles/26/09/09/iphone-duo-users-can-be-authenticated-with-apple-watch-if-touch-id-isnt-ideal?utm_source=rss","iPhone Duo users can be authenticated with Apple Watch if Touch ID isn't ideal","unavailable","http_403","4","2026-09-15 05:42:09.896365+00"
"344","https://appleinsider.com/articles/26/09/09/apple-upgrade-wont-make-maxed-out-iphone-18-pro-or-iphone-duo-easier-to-swallow?utm_source=rss","Apple Upgrade won't make maxed out iPhone 18 Pro or iPhone Duo easier to swallow","unavailable","http_403","4","2026-09-15 05:42:13.742839+00"
"345","https://appleinsider.com/articles/26/09/09/new-apple-watch-bands-lean-into-a-more-subdued-color-palette?utm_source=rss","New Apple Watch bands lean into a more subdued color palette","unavailable","http_403","4","2026-09-15 05:42:19.059204+00"
"533","https://www.bloomberg.com/news/videos/2026-09-14/anthropic-s-solution-to-ai-danger-quite-vague-opinion-video","Anthropic's Solution to AI Danger Is 'Quite Vague': Opinion","unavailable","http_403","4","2026-09-15 05:31:47.380875+00"
"534","https://www.bloomberg.com/news/articles/2026-09-14/china-rejects-ai-fearmongering-after-amodei-urges-slowdown","China Rejects AI ‘Fearmongering’ After Amodei Urges Slowdown","unavailable","http_403","4","2026-09-15 05:32:05.268778+00"
"535","https://www.bloomberg.com/news/videos/2026-09-14/m-g-s-municchi-says-investors-more-wary-about-ai-trade-video","M&G's Municchi Says Investors 'More Wary' About AI Trade","unavailable","http_403","4","2026-09-15 05:32:22.575822+00"
"536","https://www.bloomberg.com/news/videos/2026-09-14/greg-brockman-on-doing-business-in-wake-of-hugging-face-video","OpenAI President on Doing Business in the Wake of Hugging Face","unavailable","http_403","4","2026-09-15 05:32:41.322077+00"
"537","https://www.bloomberg.com/news/articles/2026-09-14/icbc-hsbc-among-major-lenders-on-bytedance-s-30-billion-loan","ICBC, HSBC Among Major Lenders on $30 Billion ByteDance Loan","unavailable","http_403","4","2026-09-15 05:32:59.865209+00"
"538","https://www.bloomberg.com/news/articles/2026-09-14/data-center-firm-firmus-said-to-seek-5-billion-in-australia-ipo","Data Center Firm Firmus Said to Seek $5 Billion in Australia IPO","unavailable","http_403","4","2026-09-15 05:33:17.553544+00"
"539","https://www.bloomberg.com/news/articles/2026-09-14/openai-s-altman-voices-support-for-pacing-ai-development","OpenAI’s Altman Voices Support for ‘Pacing’ AI Development","unavailable","http_403","4","2026-09-15 05:33:35.638528+00"
"540","https://www.bloomberg.com/news/articles/2026-09-14/ai-bosses-risk-clash-with-wall-street-and-trump-over-safety-call","AI Bosses Risk Clash With Wall Street and Trump Over Safety","unavailable","http_403","4","2026-09-15 05:33:53.011001+00"
"541","https://www.bloomberg.com/news/articles/2026-09-14/beijing-bans-drones-in-sweeping-curbs-after-citic-tower-crash","China Bans Drone Ownership in Beijing After Citic Tower Crash","unavailable","http_403","4","2026-09-15 05:34:12.510462+00"
"542","https://www.bloomberg.com/news/articles/2026-09-14/ligent-technologies-seeks-727-million-in-hong-kong-ipo","Ligent Technologies Seeks $727 Million in Hong Kong IPO","unavailable","http_403","4","2026-09-15 05:34:31.037047+00"
"543","https://www.bloomberg.com/news/videos/2026-09-14/ed-conway-on-the-fragile-world-of-global-trade-video","Ed Conway on the Fragile World of Global Trade","unavailable","http_403","4","2026-09-15 05:34:51.978944+00"
"544","https://www.bloomberg.com/news/articles/2026-09-14/chinese-local-banks-urged-to-boost-clients-yuan-hedging","Chinese Local Banks Urged to Boost Clients’ Yuan Hedging","unavailable","http_403","4","2026-09-15 05:35:11.333186+00"
"545","https://www.bloomberg.com/news/articles/2026-09-14/china-spy-chief-warns-of-ai-risks-as-us-tech-leaders-urge-brakes","China Spy Chief Warns of AI Risks as Anthropic CEO Urges Brakes","unavailable","http_403","4","2026-09-15 05:35:31.811099+00"
"546","https://www.bloomberg.com/news/videos/2026-09-14/chevron-australia-president-on-lng-outlook-video","Chevron Australia President on LNG outlook","unavailable","http_403","4","2026-09-15 05:35:50.730681+00"
"547","https://www.bloomberg.com/news/articles/2026-09-14/samsung-sk-hynix-reject-kepco-s-power-grid-prepayment-plan","Samsung, SK Hynix Reject Kepco’s Power Grid Prepayment Plan","unavailable","http_403","4","2026-09-15 05:36:07.458832+00"
"548","https://www.bloomberg.com/news/articles/2026-09-14/z-ai-s-cash-burn-drives-alibaba-like-hong-kong-fundraising-spree","Z.AI’s Cash Burn Drives Alibaba-Like HK Fundraising Spree","unavailable","http_403","4","2026-09-15 05:36:24.595952+00"
"549","https://www.bloomberg.com/news/articles/2026-09-13/anthropic-s-ai-warning-may-weigh-on-chips-but-trade-seen-intact","Asia Chip Stocks Drop as AI Chiefs Urge Slower Model Development","unavailable","http_403","4","2026-09-15 05:36:41.473306+00"
"550","https://www.bloomberg.com/news/articles/2026-09-14/softbank-gets-upsized-11-9-billion-loan-in-openai-funding-push","SoftBank Gets Upsized $11.9 Billion Loan in OpenAI Funding Push","unavailable","http_403","4","2026-09-15 05:36:59.127693+00"
"551","https://www.bloomberg.com/news/articles/2026-09-14/amazon-halts-operations-with-21-air-after-fatal-miami-crash","Amazon Halts Operations With 21 Air After Fatal Miami Crash","unavailable","http_403","4","2026-09-15 05:37:15.464167+00"
"552","https://www.bloomberg.com/news/videos/2026-09-14/ocbc-s-vasu-on-the-stock-retreat-after-ai-warning-calls-video","OCBC's Vasu on the Stock Retreat After AI Warning Calls","unavailable","http_403","4","2026-09-15 05:37:32.470366+00"
"1008","https://esemanal.mx/2026/09/hikvision-propone-convertir-los-datos-del-retail-en-decisiones-y-resultados-de-negocio-con-ia/","Hikvision propone convertir los datos del retail en decisiones y resultados de negocio con IA","unavailable","http_403","4","2026-09-15 05:28:52.224126+00"
"1009","https://esemanal.mx/2026/09/hp-en-fespa-mexico-con-nuevas-opciones-para-impresion-personalizacion-y-gestion-de-produccion/","HP en FESPA México con nuevas opciones para impresión, personalización y gestión de producción","unavailable","http_403","4","2026-09-15 05:29:08.157424+00"
"1010","https://esemanal.mx/2026/09/sony-amplia-su-oferta-para-produccion-audiovisual-con-nuevos-lanzamientos-en-ibc-2026/","Sony amplía su oferta para producción audiovisual con nuevos lanzamientos en IBC 2026","unavailable","http_403","4","2026-09-15 05:29:24.35002+00"
"1011","https://esemanal.mx/2026/09/miguel-espinoza-asume-el-cargo-de-ceo-interino-de-grupo-cva/","Miguel Espinoza, asume el cargo de CEO interino en Grupo CVA","unavailable","http_403","4","2026-09-15 05:29:41.379791+00"
"1012","https://esemanal.mx/2026/09/google-revela-como-los-ciberdelincuentes-aprovechan-la-ia/","Google revela cómo los ciberdelincuentes aprovechan la IA","unavailable","http_403","4","2026-09-15 05:29:58.760742+00"
"1013","https://esemanal.mx/2026/09/smart-living-la-estrategia-de-dahua-para-ampliar-su-presencia-mas-alla-de-la-videovigilancia/","Smart Living: la estrategia de Dahua para ampliar su presencia más allá de la videovigilancia","unavailable","http_403","4","2026-09-15 05:30:15.971718+00"
"1014","https://esemanal.mx/2026/09/epson-presenta-lanzamientos-de-impresion-especializada-en-fespa-mexico-2026/","Epson presenta lanzamientos de impresión especializada en FESPA México 2026","unavailable","http_403","4","2026-09-15 05:30:32.981607+00"
"1015","https://esemanal.mx/2026/09/salesforce-coloca-a-isidro-quintana-al-frente-de-su-estrategia-en-mexico/","Salesforce coloca a Isidro Quintana al frente de su estrategia en México","unavailable","http_403","4","2026-09-15 05:30:51.932308+00"
"1016","https://esemanal.mx/2026/09/la-dimension-real-del-impacto-de-la-ia-en-ciberseguridad-velocidad-escala-y-adaptabilidad-en-viejas-amenazas/","La dimensión real del impacto de la IA en ciberseguridad: velocidad, escala y adaptabilidad en viejas amenazas","unavailable","http_403","4","2026-09-15 05:31:09.510405+00"
"1017","https://esemanal.mx/2026/09/sector-educativo-el-mas-expuesto-a-ciberataques-sonicwall/","Sector educativo, el más expuesto a ciberataques: SonicWall","unavailable","http_403","4","2026-09-15 05:31:29.152483+00"
"1018","https://www.fastcompany.com/91603200/managing-a-personal-brand-fast-company-196-point-guide-for-leaders","Managing a personal brand: Fast Company’s 196-point guide for leaders","unavailable","http_403","4","2026-09-15 05:29:09.023406+00"
"1019","https://www.fastcompany.com/91604340/hollywood-suddenly-cant-stop-making-movies-about-tech-moguls","Hollywood suddenly can’t stop making movies about tech moguls","unavailable","http_403","4","2026-09-15 05:29:24.711455+00"
"1020","https://www.fastcompany.com/91603761/ai-writing-for-us-confidence","Why we let AI write for us. It’s not really about saving time","unavailable","http_403","4","2026-09-15 05:29:41.55573+00"
"1021","https://www.fastcompany.com/91603670/ai-giving-hr-chiefs-a-new-job","AI is giving HR chiefs a new job","unavailable","http_403","4","2026-09-15 05:29:58.844021+00"
"1022","https://www.fastcompany.com/91601482/this-career-skill-is-extremely-underrated","This career skill is extremely underrated","unavailable","http_403","4","2026-09-15 05:30:16.795101+00"
"1023","https://www.fastcompany.com/91605650/treat-everyone-the-same-is-terrible-leadership-advice","Treat everyone the same is terrible leadership advice","unavailable","http_403","4","2026-09-15 05:30:33.31639+00"
"1024","https://www.fastcompany.com/91603164/the-companies-that-own-the-customer-relationship-will-ultimately-beat-those-that-simply-own-the-best-ai-technology-ai","The companies that own the customer relationship will ultimately beat those that simply own the best AI","unavailable","http_403","4","2026-09-15 05:30:52.159726+00"
"1025","https://www.fastcompany.com/91602349/ll-bean-new-flagship-store-design","In the age of AI, L.L. Bean is betting big on brick-and-mortar shopping","unavailable","http_403","4","2026-09-15 05:31:09.650807+00"
"1026","https://www.fastcompany.com/91602397/traveling-europe-beware-credit-card-trap-thats-costing-tourists-big-money","Traveling to Europe? Beware of the credit card trap that’s costing tourists big money","unavailable","http_403","4","2026-09-15 05:31:29.365332+00"
"1027","https://www.fastcompany.com/91603622/ai-spectrum-space-crowded-airwaves","How AI is opening up spectrum space on crowded airwaves","unavailable","http_403","4","2026-09-15 05:31:47.544782+00"
"1028","https://www.fastcompany.com/91603629/how-to-use-humor-at-work-effectively","How to use humor at work effectively","unavailable","http_403","4","2026-09-15 05:32:05.349712+00"
"1029","https://www.fastcompany.com/91604722/why-emotional-intelligence-is-a-crucial-leadership-skill","Why empathy is a crucial leadership skill","unavailable","http_403","4","2026-09-15 05:32:22.721853+00"
"1030","https://www.fastcompany.com/91605432/manischewitz-is-betting-that-a-dating-show-can-attract-gen-z-to-the-138-year-old-brand","Manischewitz is betting that a dating show can attract Gen Z to the 138-year-old brand","unavailable","http_403","4","2026-09-15 05:32:41.396545+00"
"1031","https://www.fastcompany.com/91605985/4-things-you-can-do-to-protect-yourself-from-the-rising-threat-of-ai","4 things you can do to protect yourself from the rising threat of AI","unavailable","http_403","4","2026-09-15 05:32:59.958779+00"
"1032","https://www.fastcompany.com/91597258/4-ways-to-get-your-iphone-ready-for-ios-27-storage-update-apple","4 ways to get your iPhone ready for iOS 27","unavailable","http_403","4","2026-09-15 05:33:18.237386+00"
"1033","https://www.fastcompany.com/91599448/procrastination-things-you-actually-want-to-do","Why you procrastinate on things you actually want to do","unavailable","http_403","4","2026-09-15 05:33:36.442816+00"
"1034","https://www.fastcompany.com/91596822/human-psychology-birkin-investment-perception-judgment","I bought a Birkin as an investment. It taught me a hard lesson about human judgment","unavailable","http_403","4","2026-09-15 05:33:53.852858+00"
"1035","https://www.fastcompany.com/91600167/how-to-support-a-colleague-who-has-lost-a-loved-one-to-suicide","How to support a colleague who has lost a loved one to suicide","unavailable","http_403","4","2026-09-15 05:34:13.365637+00"
"1036","https://www.fastcompany.com/91602549/your-biggest-risk-the-employees-you-rely-on-the-most","Your biggest risk? The employees you rely on the most","unavailable","http_403","4","2026-09-15 05:34:31.76636+00"
"1037","https://www.fastcompany.com/91604665/iphone-duo","The iPhone Duo isn’t just a folding phone","unavailable","http_403","4","2026-09-15 05:34:52.079912+00"
"1159","https://event.on24.com/wcc/r/5460332/DAFEFF7A68EE900DEA7A14356089B553?utm_source=IEEE&utm_medium=site&utm_campaign=922","Stop Hunting, Start Solving: Accelerating Root Cause Analysis with Agentic AI","unavailable","insufficient_text","4","2026-09-15 05:27:16.179909+00"
"1649","https://www.techrepublic.com/article/news-applecare-one-family-plan-price-coverage/","AppleCare One Family Covers Six People for $49.99 a Month","unavailable","http_403","4","2026-09-15 05:27:15.601118+00"
"1650","https://www.techrepublic.com/article/news-trump-ai-extinction-china-race/","Trump on AI Extinction: Beating China Is the Bigger Concern","unavailable","http_403","4","2026-09-15 05:27:31.114412+00"
"1651","https://www.techrepublic.com/article/news-samsung-galaxy-z-fold-3-flip-3-security-updates-end/","Samsung Ends Galaxy Z Fold 3 and Flip 3 Updates: Is It Time to Upgrade?","unavailable","http_403","4","2026-09-15 05:27:46.111897+00"
"1652","https://www.techrepublic.com/article/news-deepseek-v4-1-flash-costs-apac-china/","DeepSeek Launches V4.1-Flash With Lower Memory and API Costs","unavailable","http_403","4","2026-09-15 05:28:04.182462+00"
"1653","https://www.techrepublic.com/article/news-nothing-os-5-ends-support-three-phones/","Nothing OS 5 Ends Support for Three Phones: What Owners Should Do Next","unavailable","http_403","4","2026-09-15 05:28:19.318704+00"
"1654","https://www.techrepublic.com/article/news-windows-11-automatic-dark-mode-switching/","Microsoft May Soon Fix Windows 11’s Obvious Dark Mode Automation Gap","unavailable","http_403","4","2026-09-15 05:28:35.331046+00"
"1655","https://www.techrepublic.com/article/news-papercut-ai-agents-compromise-440-servers/","AI Agents Help Hackers Compromise 440 PaperCut Servers","unavailable","http_403","4","2026-09-15 05:28:52.389578+00"
"1656","https://www.techrepublic.com/article/news-openai-chatgpt-financial-services-banks/","OpenAI Launches ChatGPT for Financial Services: What Banks Should Know","unavailable","http_403","4","2026-09-15 05:29:08.920347+00"
"1657","https://www.techrepublic.com/article/news-anthropic-claude-bioweapon-research/","Anthropic Says Claude Used in Possible Bioweapon Research","unavailable","http_403","4","2026-09-15 05:29:24.542546+00"
"1658","https://www.techrepublic.com/article/news-iphone-duo-vs-galaxy-z-fold8/","iPhone Duo vs Galaxy Z Fold8: Which Foldable Should You Buy?","unavailable","http_403","4","2026-09-15 05:29:41.437665+00"
"1659","https://www.techrepublic.com/article/news-iphone-18-pro-vs-pixel-11-pro/","iPhone 18 Pro vs Pixel 11 Pro: Which $1,000+ Flagship Is Better?","unavailable","http_403","4","2026-09-15 05:29:58.736867+00"
"1660","https://www.techrepublic.com/article/news-california-independent-ai-assessors/","California Establishes Framework for Independent AI Assessors","unavailable","http_403","4","2026-09-15 05:30:16.639107+00"
"1661","https://www.techrepublic.com/article/news-iphone-duo-vs-ipad-mini/","iPhone Duo vs. iPhone 18 Pro + iPad Mini: Can One Foldable Really Replace Both?","unavailable","http_403","4","2026-09-15 05:30:33.178457+00"
"1662","https://www.techrepublic.com/article/news-enisa-anthropic-mythos-5-cyber-ai-access-europe-emea/","EU Gets Access to Anthropic Cyber AI — But Not Its Newest Model","unavailable","http_403","4","2026-09-15 05:30:52.100621+00"
"1663","https://www.techrepublic.com/article/ai-agents-foldables-cyberthreats-and-chip-deals-define-this-week-in-tech/","AI Agents, Foldables, Cyberthreats, and Chip Deals Define This Week in Tech","unavailable","http_403","4","2026-09-15 05:31:09.583495+00"
"1664","https://www.techrepublic.com/article/news-nasa-ibm-open-ai-model-lunar-research/","NASA and IBM Launch Open AI Model for Lunar Research","unavailable","http_403","4","2026-09-15 05:31:29.239184+00"
"1665","https://www.techrepublic.com/article/news-cloud-security-standard-apac-thailand/","Thailand’s Cloud Security Standard Is Now in Force: What Providers and CII Operators Must Review","unavailable","http_403","4","2026-09-15 05:31:47.466321+00"
"1666","https://www.techrepublic.com/article/crm-data-management/","CRM Data Management: Best Practices for Cleaner Revenue Data","unavailable","http_403","4","2026-09-15 05:32:05.239343+00"
"1667","https://www.techrepublic.com/article/news-google-android-update-180-security-flaws/","180 Android Security Flaws Patched: What Users Should Do","unavailable","http_403","4","2026-09-15 05:32:22.593152+00"
"1668","https://www.techrepublic.com/article/news-chinese-ai-model-distillation-apac-china/","US Accuses Six Chinese AI Firms of Distilling Frontier ModelsUS Accuses Six Chinese AI Firms of Distilling Frontier Models","unavailable","http_403","4","2026-09-15 05:32:41.297153+00"
"1715","https://www.nytimes.com/2026/09/12/technology/anthropic-dario-amodei-ai-slowdown.html","Anthropic C.E.O. Dario Amodei Calls for A.I. Slowdown","unavailable","http_403","4","2026-09-15 05:27:15.166018+00"
